Date,series,OPEN,HIGH,LOW,PREV.CLOSE,ltp,close,vwap,52W H,52W L,VOLUME,VALUE,No of trades
25-Oct-2018,EQ,168.95,169.75,164.60,170.65,166.10,165.35,166.60,468.00,164.6,"1,48,77,057","2,47,84,97,163.45","1,06,888"
26-Oct-2018,EQ,166.00,172.80,165.90,165.35,167.80,168.50,169.70,468.00,164.6,"1,95,84,723","3,32,36,08,869.70","1,33,143"
29-Oct-2018,EQ,169.95,176.50,167.70,168.50,175.00,175.35,173.61,468.00,164.6,"1,41,71,750","2,46,03,31,074.00","1,18,254"
30-Oct-2018,EQ,177.00,181.50,176.05,175.35,177.45,177.25,178.54,468.00,164.6,"1,56,02,414","2,78,56,45,578.40","1,28,233"
31-Oct-2018,EQ,178.30,180.00,173.45,177.25,178.65,179.10,176.38,468.00,164.6,"1,25,79,712","2,21,88,63,410.10","99,299"
01-Nov-2018,EQ,182.00,186.05,178.20,179.10,179.05,179.45,181.98,468.00,164.6,"2,89,47,802","5,26,80,61,209.95","1,80,237"
02-Nov-2018,EQ,180.95,191.85,180.90,179.45,189.90,190.30,187.76,468.00,164.6,"2,94,25,248","5,52,48,49,485.65","1,75,396"
05-Nov-2018,EQ,191.30,191.30,186.65,190.30,189.85,189.80,188.77,468.00,164.6,"1,48,18,506","2,79,73,30,817.65","1,04,949"
06-Nov-2018,EQ,192.45,199.95,191.75,189.80,192.25,193.25,196.39,468.00,164.6,"3,53,39,222","6,94,02,63,730.55","2,70,547"
07-Nov-2018,EQ,194.95,195.75,193.35,193.25,194.70,194.85,194.83,468.00,164.6,"39,32,893","76,62,39,376.05","39,044"
09-Nov-2018,EQ,192.90,200.75,192.00,194.85,194.30,195.25,196.87,468.00,164.6,"2,23,41,961","4,39,85,31,804.40","1,59,521"
12-Nov-2018,EQ,194.45,194.45,185.20,195.25,186.30,186.05,188.69,443.50,164.6,"2,07,89,180","3,92,26,57,956.05","1,29,707"
13-Nov-2018,EQ,180.75,183.00,178.35,186.05,179.25,179.50,180.43,443.50,164.6,"2,21,89,598","4,00,37,79,577.95","1,46,072"
14-Nov-2018,EQ,180.50,183.00,176.25,179.50,176.75,176.80,179.43,443.50,164.6,"1,57,95,883","2,83,43,10,897.85","1,01,682"
15-Nov-2018,EQ,178.00,182.70,177.50,176.80,179.80,180.20,180.80,443.50,164.6,"1,87,40,276","3,38,81,61,990.35","1,43,274"
16-Nov-2018,EQ,180.90,181.85,177.85,180.20,180.25,179.90,179.69,443.50,164.6,"1,00,22,823","1,80,10,50,372.55","81,166"
19-Nov-2018,EQ,180.60,185.50,179.10,179.90,184.80,184.60,183.12,443.50,164.6,"1,45,22,581","2,65,94,45,143.80","1,02,507"
20-Nov-2018,EQ,184.05,188.30,183.20,184.60,183.75,183.75,185.37,443.50,164.6,"1,31,14,982","2,43,11,50,694.10","97,001"
21-Nov-2018,EQ,184.40,186.75,183.75,183.75,184.05,184.15,184.81,443.50,164.6,"80,97,107","1,49,64,50,715.05","61,295"
22-Nov-2018,EQ,185.50,186.15,181.75,184.15,182.50,182.55,183.51,443.50,164.6,"91,35,857","1,67,65,49,531.85","79,289"
26-Nov-2018,EQ,183.90,184.45,177.00,182.55,182.00,181.75,180.01,443.50,164.6,"98,65,426","1,77,58,78,963.15","1,00,951"
27-Nov-2018,EQ,181.70,184.55,178.55,181.75,180.05,180.05,181.38,443.50,164.6,"1,16,39,680","2,11,12,18,220.20","69,377"
28-Nov-2018,EQ,181.00,181.35,174.00,180.05,175.10,174.45,176.36,443.50,164.6,"1,25,04,717","2,20,52,94,959.65","85,679"
29-Nov-2018,EQ,175.95,179.35,173.45,174.45,177.75,177.25,177.12,443.50,164.6,"2,08,92,744","3,70,05,52,883.40","98,501"
30-Nov-2018,EQ,172.00,174.90,170.35,177.25,172.15,171.95,172.62,443.50,164.6,"1,83,93,012","3,17,50,12,952.20","1,18,940"
03-Dec-2018,EQ,173.25,176.45,170.00,171.95,175.40,175.45,174.24,443.50,164.6,"1,40,68,885","2,45,13,69,931.20","88,740"
04-Dec-2018,EQ,177.95,178.75,175.30,175.45,175.65,175.75,176.89,443.50,164.6,"1,14,81,923","2,03,10,75,814.35","77,401"
05-Dec-2018,EQ,173.00,173.00,168.60,175.75,170.05,169.20,170.64,443.50,164.6,"1,49,60,527","2,55,28,20,507.95","1,04,924"
06-Dec-2018,EQ,168.50,168.70,161.60,169.20,162.50,162.65,164.80,443.50,161.6,"1,54,28,019","2,54,25,92,957.55","1,38,289"
07-Dec-2018,EQ,162.25,164.20,160.80,162.65,162.50,162.40,162.52,443.50,160.8,"1,35,45,006","2,20,13,99,505.00","93,721"
10-Dec-2018,EQ,159.90,160.50,156.50,162.40,157.10,157.10,158.32,443.50,156.5,"1,35,20,495","2,14,05,96,137.30","95,871"
11-Dec-2018,EQ,155.00,159.50,154.65,157.10,158.25,158.10,157.35,443.50,154.65,"1,20,94,881","1,90,31,18,965.55","77,588"
12-Dec-2018,EQ,159.50,167.10,158.00,158.10,164.00,164.10,163.59,443.50,154.65,"2,24,61,175","3,67,43,64,046.65","1,21,969"
13-Dec-2018,EQ,166.00,168.00,165.55,164.10,166.80,166.85,166.88,443.50,154.65,"1,22,35,499","2,04,18,75,870.10","92,984"
14-Dec-2018,EQ,166.00,168.40,164.85,166.85,167.00,166.95,166.97,443.50,154.65,"1,00,91,732","1,68,50,56,156.00","70,024"
17-Dec-2018,EQ,167.25,175.95,167.25,166.95,174.50,173.95,173.61,443.50,154.65,"2,85,26,103","4,95,23,03,673.10","1,58,893"
18-Dec-2018,EQ,174.00,177.60,173.10,173.95,174.70,174.75,174.91,443.50,154.65,"1,80,15,933","3,15,11,57,475.45","1,11,145"
19-Dec-2018,EQ,176.50,176.50,172.50,174.75,173.50,173.90,174.36,443.50,154.65,"1,15,40,042","2,01,21,57,930.40","66,466"
20-Dec-2018,EQ,173.00,177.30,171.75,173.90,176.15,176.40,175.00,443.50,154.65,"1,58,19,006","2,76,83,90,588.60","91,578"
21-Dec-2018,EQ,177.00,180.50,175.15,176.40,175.50,176.25,178.14,443.50,154.65,"2,37,42,481","4,22,94,37,224.65","1,53,930"
24-Dec-2018,EQ,176.25,177.85,171.50,176.25,172.20,172.50,175.40,443.50,154.65,"1,13,74,468","1,99,50,84,872.65","64,834"
26-Dec-2018,EQ,171.45,172.20,167.60,172.50,171.40,170.90,169.98,443.50,154.65,"1,20,44,191","2,04,73,01,453.05","73,360"
27-Dec-2018,EQ,172.75,173.40,167.70,170.90,168.05,168.25,169.87,443.50,154.65,"1,52,31,581","2,58,73,31,015.45","78,643"
28-Dec-2018,EQ,169.40,172.20,169.15,168.25,171.40,170.85,171.15,443.50,154.65,"86,69,584","1,48,37,86,775.25","52,303"
31-Dec-2018,EQ,172.45,173.90,171.75,170.85,173.05,172.70,172.80,443.50,154.65,"85,11,388","1,47,07,36,017.50","53,654"
01-Jan-2019,EQ,173.50,174.20,171.30,172.70,174.00,173.45,172.71,443.50,154.65,"67,15,543","1,15,98,66,971.20","42,618"
02-Jan-2019,EQ,170.60,171.75,168.00,173.45,168.40,168.55,169.85,443.50,154.65,"1,34,10,104","2,27,76,69,120.50","77,641"
03-Jan-2019,EQ,169.00,170.15,165.10,168.55,165.70,166.05,167.81,443.50,154.65,"93,21,842","1,56,42,67,952.55","71,994"
04-Jan-2019,EQ,169.00,171.95,168.50,166.05,171.15,170.95,170.46,443.50,154.65,"1,76,50,435","3,00,87,77,564.85","1,03,949"
07-Jan-2019,EQ,173.20,178.20,173.20,170.95,175.25,175.35,176.27,443.50,154.65,"2,14,38,351","3,77,89,53,045.30","1,36,086"
08-Jan-2019,EQ,176.10,180.50,176.10,175.35,179.95,179.95,179.01,443.50,154.65,"2,01,28,985","3,60,33,38,781.30","1,16,893"
09-Jan-2019,EQ,181.50,183.60,180.20,179.95,183.55,183.05,182.05,443.50,154.65,"1,74,68,948","3,18,02,37,350.20","1,14,177"
10-Jan-2019,EQ,183.65,186.85,183.55,183.05,185.50,185.75,185.74,443.50,154.65,"1,69,61,888","3,15,05,21,337.85","96,659"
11-Jan-2019,EQ,186.55,187.75,179.40,185.75,179.80,180.30,182.53,443.50,154.65,"2,59,02,974","4,72,79,45,471.15","1,22,548"
14-Jan-2019,EQ,180.30,198.30,177.45,180.30,182.40,182.40,180.72,440.05,154.65,"1,89,35,120","3,42,20,07,613.90","94,255"
15-Jan-2019,EQ,183.30,185.80,181.25,182.40,184.90,185.35,183.58,440.05,154.65,"1,35,36,578","2,48,50,39,486.85","73,236"
16-Jan-2019,EQ,186.00,187.35,184.05,185.35,185.60,185.45,185.63,440.05,154.65,"1,18,74,245","2,20,42,41,788.40","67,725"
17-Jan-2019,EQ,186.00,187.30,183.40,185.45,184.95,184.90,185.18,440.05,154.65,"93,65,756","1,73,43,04,928.40","61,476"
18-Jan-2019,EQ,185.65,185.65,181.30,184.90,183.90,183.30,183.40,440.05,154.65,"67,97,621","1,24,66,63,273.55","54,111"
21-Jan-2019,EQ,184.30,184.95,180.65,183.30,181.40,181.50,182.21,424.40,154.65,"69,18,258","1,26,05,80,456.95","51,105"
22-Jan-2019,EQ,181.50,181.50,175.95,181.50,180.75,180.85,179.19,424.40,154.65,"97,75,717","1,75,17,43,502.15","69,527"
23-Jan-2019,EQ,181.70,182.70,178.55,180.85,179.90,180.25,180.41,424.40,154.65,"97,78,926","1,76,42,16,000.40","62,779"
24-Jan-2019,EQ,180.00,180.30,173.70,180.25,175.55,175.40,175.75,424.40,154.65,"1,34,61,254","2,36,57,94,416.45","83,379"
25-Jan-2019,EQ,175.95,178.90,171.95,175.40,173.30,173.25,176.09,424.40,154.65,"1,21,36,892","2,13,71,57,216.10","80,117"
28-Jan-2019,EQ,173.30,175.35,169.40,173.25,172.20,172.30,171.96,405.90,154.65,"81,67,430","1,40,44,35,303.95","56,550"
29-Jan-2019,EQ,172.35,174.90,170.90,172.30,174.00,173.60,173.23,405.90,154.65,"61,41,180","1,06,38,29,113.90","47,983"
30-Jan-2019,EQ,174.30,176.75,173.30,173.60,174.90,174.60,174.87,405.90,154.65,"77,57,847","1,35,66,30,812.80","63,499"
31-Jan-2019,EQ,175.80,183.90,175.80,174.60,179.95,181.20,178.70,405.90,154.65,"2,22,77,646","3,98,10,40,185.60","1,02,976"
01-Feb-2019,EQ,182.00,185.90,179.55,181.20,182.00,181.65,182.80,405.90,154.65,"1,49,31,422","2,72,94,92,471.30","1,09,454"
04-Feb-2019,EQ,181.00,183.70,178.20,181.65,181.20,180.25,180.70,398.00,154.65,"1,18,54,351","2,14,21,07,680.25","74,380"
05-Feb-2019,EQ,180.70,181.15,174.70,180.25,176.00,175.80,176.67,398.00,154.65,"1,20,64,426","2,13,14,15,822.65","77,228"
06-Feb-2019,EQ,176.00,179.45,171.90,175.80,179.10,178.50,175.68,398.00,154.65,"1,03,34,594","1,81,55,88,584.80","65,918"
07-Feb-2019,EQ,179.00,185.00,178.90,178.50,183.20,182.85,182.49,398.00,154.65,"1,61,52,722","2,94,77,57,760.65","1,07,038"
08-Feb-2019,EQ,164.60,164.60,129.00,182.85,150.15,150.70,151.25,398.00,129.0,"10,22,56,857","15,46,63,17,393.30","5,50,656"
11-Feb-2019,EQ,150.15,153.25,145.85,150.70,153.00,152.65,150.22,382.30,129.0,"2,61,61,867","3,92,99,93,774.70","1,48,949"
12-Feb-2019,EQ,152.95,154.40,150.60,152.65,152.00,151.80,152.54,382.30,129.0,"1,41,74,912","2,16,23,06,699.70","89,715"
13-Feb-2019,EQ,152.95,156.65,151.50,151.80,155.15,155.00,154.33,382.30,129.0,"1,53,40,343","2,36,74,51,305.55","92,166"
14-Feb-2019,EQ,155.95,161.00,153.80,155.00,159.45,159.85,157.41,382.30,129.0,"1,63,48,306","2,57,33,75,483.20","1,02,639"
15-Feb-2019,EQ,159.80,162.30,153.15,159.85,162.20,161.65,157.95,382.30,129.0,"2,07,05,576","3,27,04,40,371.00","1,17,116"
18-Feb-2019,EQ,162.80,163.45,159.20,161.65,163.10,162.90,161.34,376.60,129.0,"1,35,03,666","2,17,87,43,149.30","82,838"
19-Feb-2019,EQ,164.00,165.95,161.55,162.90,164.90,163.75,164.08,376.60,129.0,"1,45,33,142","2,38,45,97,025.55","84,846"
20-Feb-2019,EQ,164.45,166.70,163.75,163.75,164.70,164.80,165.06,376.60,129.0,"1,16,10,728","1,91,65,19,176.35","97,537"
21-Feb-2019,EQ,165.60,170.60,165.10,164.80,170.00,169.70,168.15,376.60,129.0,"1,48,11,723","2,49,05,92,242.95","1,55,893"
22-Feb-2019,EQ,170.00,175.30,167.85,169.70,174.90,174.30,171.72,376.60,129.0,"1,30,11,477","2,23,42,71,631.15","82,739"
25-Feb-2019,EQ,175.15,177.50,173.50,174.30,176.30,175.75,175.23,376.60,129.0,"1,55,54,532","2,72,56,11,124.25","1,14,084"
26-Feb-2019,EQ,173.00,183.45,172.50,175.75,183.00,182.65,180.05,376.60,129.0,"3,18,59,427","5,73,62,80,848.75","1,74,362"
27-Feb-2019,EQ,183.55,186.10,176.10,182.65,176.75,177.35,180.48,376.60,129.0,"1,97,23,906","3,55,96,91,941.10","1,34,393"
28-Feb-2019,EQ,180.00,181.55,176.60,177.35,177.10,177.45,179.06,376.60,129.0,"1,86,92,372","3,34,70,41,332.40","1,46,754"
01-Mar-2019,EQ,178.65,184.00,177.35,177.45,180.05,180.30,180.45,376.60,129.0,"2,05,39,919","3,70,63,46,255.75","1,18,041"
05-Mar-2019,EQ,183.80,198.35,181.40,180.30,193.40,194.05,192.19,372.35,129.0,"5,81,38,551","11,17,39,09,383.00","3,28,690"
06-Mar-2019,EQ,195.40,195.40,187.75,194.05,189.40,188.80,190.86,372.35,129.0,"2,24,68,702","4,28,84,86,667.20","1,34,553"
07-Mar-2019,EQ,191.40,193.45,187.80,188.80,190.30,189.30,190.37,372.35,129.0,"2,70,51,501","5,14,98,45,610.05","1,72,177"
08-Mar-2019,EQ,187.80,187.95,180.00,189.30,180.70,181.20,183.15,372.35,129.0,"2,80,12,914","5,13,05,98,167.60","1,72,839"
11-Mar-2019,EQ,182.00,184.60,181.05,181.20,181.85,181.85,182.30,372.35,129.0,"2,56,69,662","4,67,96,42,718.85","1,02,474"
12-Mar-2019,EQ,184.40,186.00,183.55,181.85,184.45,184.80,184.93,372.35,129.0,"1,86,57,724","3,45,03,94,908.85","1,11,319"
13-Mar-2019,EQ,184.45,184.90,180.40,184.80,181.35,181.70,182.05,372.35,129.0,"97,69,821","1,77,86,22,507.25","63,017"
14-Mar-2019,EQ,181.50,182.45,177.65,181.70,179.40,179.55,180.10,372.35,129.0,"1,57,37,080","2,83,43,21,828.90","94,756"
15-Mar-2019,EQ,180.20,181.40,177.60,179.55,180.00,180.00,179.40,372.35,129.0,"1,74,90,993","3,13,78,87,075.05","87,698"
18-Mar-2019,EQ,181.00,184.70,179.50,180.00,182.20,182.25,182.82,372.35,129.0,"1,46,90,339","2,68,56,41,291.95","1,29,888"
19-Mar-2019,EQ,182.00,184.50,180.75,182.25,182.85,182.85,182.57,372.35,129.0,"1,03,18,028","1,88,37,66,310.40","80,379"
20-Mar-2019,EQ,183.00,183.45,179.60,182.85,180.20,180.20,181.31,372.35,129.0,"75,43,753","1,36,77,37,757.50","46,582"
22-Mar-2019,EQ,181.95,182.00,174.90,180.20,175.30,175.40,178.13,372.35,129.0,"1,15,05,994","2,04,95,68,525.45","77,535"
25-Mar-2019,EQ,173.70,173.80,170.55,175.40,171.00,171.30,172.20,372.35,129.0,"1,18,64,723","2,04,31,04,571.40","80,412"
26-Mar-2019,EQ,171.90,173.60,171.60,171.30,173.30,173.10,172.48,372.35,129.0,"78,20,112","1,34,87,73,880.15","54,484"
27-Mar-2019,EQ,174.00,175.00,169.15,173.10,169.75,169.85,171.96,372.35,129.0,"1,00,47,628","1,72,77,41,426.75","65,187"
28-Mar-2019,EQ,169.00,171.40,167.55,169.85,170.90,170.55,169.93,372.35,129.0,"1,32,03,927","2,24,37,47,639.95","97,478"
29-Mar-2019,EQ,171.15,177.05,171.00,170.55,173.90,174.25,174.87,372.35,129.0,"1,77,80,440","3,10,92,70,674.15","1,12,368"
01-Apr-2019,EQ,176.35,189.75,176.35,174.25,187.30,187.35,185.06,372.35,129.0,"4,63,89,181","8,58,45,76,554.50","2,41,946"
02-Apr-2019,EQ,188.05,204.40,185.30,187.35,203.50,202.95,197.22,372.35,129.0,"10,08,34,335","19,88,68,34,960.80","4,59,286"
03-Apr-2019,EQ,205.00,208.95,199.20,202.95,201.80,201.35,204.70,372.35,129.0,"8,17,79,620","16,73,99,94,388.90","3,70,107"
04-Apr-2019,EQ,201.85,206.90,201.05,201.35,206.30,206.15,204.35,372.35,129.0,"4,12,68,908","8,43,35,03,905.00","2,29,445"
05-Apr-2019,EQ,208.00,209.50,202.30,206.15,205.85,205.15,205.24,372.35,129.0,"3,20,57,373","6,57,93,43,918.55","1,68,573"
08-Apr-2019,EQ,206.00,207.40,198.80,205.15,201.90,200.55,202.80,368.60,129.0,"2,38,77,595","4,84,23,04,954.45","1,28,483"
09-Apr-2019,EQ,200.00,207.60,198.15,200.55,207.00,205.90,203.68,368.60,129.0,"2,96,11,268","6,03,11,50,276.10","1,63,842"
10-Apr-2019,EQ,206.00,217.40,205.60,205.90,215.80,216.05,213.58,368.60,129.0,"6,93,49,488","14,81,19,22,704.80","3,51,825"
11-Apr-2019,EQ,216.60,219.20,213.30,216.05,218.25,218.20,216.66,368.60,129.0,"4,18,59,862","9,06,92,93,915.90","2,31,220"
12-Apr-2019,EQ,218.95,219.00,215.00,218.20,215.60,215.95,216.29,368.60,129.0,"2,17,88,548","4,71,25,43,944.85","1,34,047"
15-Apr-2019,EQ,217.15,233.25,217.15,215.95,232.00,231.75,227.85,352.80,129.0,"5,72,83,251","13,05,17,43,363.05","2,99,058"
16-Apr-2019,EQ,233.80,234.10,225.65,231.75,230.45,230.50,229.64,352.80,129.0,"4,16,53,657","9,56,51,66,866.35","2,49,211"
18-Apr-2019,EQ,231.90,239.30,230.60,230.50,235.80,236.25,236.43,352.80,129.0,"4,24,51,178","10,03,67,33,052.00","2,35,133"
22-Apr-2019,EQ,235.00,239.35,231.70,236.25,235.30,234.85,235.72,351.65,129.0,"3,02,82,217","7,13,81,28,034.30","1,63,979"
23-Apr-2019,EQ,235.00,235.85,230.25,234.85,232.80,231.65,233.63,351.65,129.0,"1,89,75,358","4,43,31,32,799.40","1,02,982"
24-Apr-2019,EQ,231.65,232.95,217.60,231.65,224.25,223.60,221.97,351.65,129.0,"5,03,17,411","11,16,88,45,698.80","2,59,007"
25-Apr-2019,EQ,223.40,225.90,220.25,223.60,221.20,221.85,222.66,351.65,129.0,"2,71,32,908","6,04,13,51,500.30","1,75,688"
26-Apr-2019,EQ,221.90,221.90,214.00,221.85,215.45,215.60,216.99,351.65,129.0,"2,60,38,093","5,64,99,72,076.50","1,74,394"
30-Apr-2019,EQ,216.20,218.65,210.30,215.60,214.60,214.30,213.34,351.65,129.0,"2,12,89,116","4,54,18,96,234.35","1,44,149"
02-May-2019,EQ,211.00,212.65,206.50,214.30,206.90,207.30,209.34,351.65,129.0,"2,19,86,007","4,60,25,27,641.15","1,41,091"
03-May-2019,EQ,205.00,213.65,203.05,207.30,209.55,209.45,210.42,351.65,129.0,"3,71,53,857","7,81,78,35,564.15","2,31,544"
06-May-2019,EQ,204.00,204.50,198.00,209.45,200.10,199.80,200.26,347.25,129.0,"3,01,17,667","6,03,14,28,510.55","1,63,024"
07-May-2019,EQ,201.70,202.85,189.35,199.80,190.00,190.95,196.51,347.25,129.0,"3,05,16,908","5,99,70,27,913.40","1,82,524"
08-May-2019,EQ,190.00,190.90,183.80,190.95,185.00,185.10,187.16,347.25,129.0,"2,84,43,735","5,32,33,90,444.00","1,72,330"
